[03.11.2024 10:00:30] Chatters_offline: wpatkabot (0/1)
[03.11.2024 12:33:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/11)
[03.11.2024 12:34:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/11)
[03.11.2024 12:35:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:36:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:37:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:38:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:39:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:40:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:41:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:42:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:43:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:44:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:45:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:46:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:47:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:48:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:49:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,jakubxd (0/12)
[03.11.2024 12:50:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 12:51:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 12:52:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 12:53:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 12:54:30] Chatters_offline: moobot,streamelements,zoe_games99,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 12:55:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 12:56:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 12:57:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 12:58:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 12:59:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:00:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:01:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:02:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:03:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:04:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:05:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:06:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:07:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:08:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:09:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:10:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:11:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,arten380,papci071,tangiabot,narobany587,jakubxd (0/14)
[03.11.2024 13:12:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:13:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,zuzixx__,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:14:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:15:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:16:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:17:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:18:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:19:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:20:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:21:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:22:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:23:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:24:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:25:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:26:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:27:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:28:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:29:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:30:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:31:30] Chatters_offline: moobot,streamelements,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/12)
[03.11.2024 13:32:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:33:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:34:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:35:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:36:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:37:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:38:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 13:39:30] Chatters_offline: moobot,streamelements,chalchalek__,nightbot,wpatka,pokemoncommunitygame,zymaaha1,wpatkabot,sasorwow,papci071,tangiabot,narobany587,jakubxd (0/13)
[03.11.2024 16:46:29] streamelements: WPATKA zaczęła stream! Kategoria: VALORANT | Tytuł: 🔴OLDOTOWE AGENTKI -> VALORANT -> MARIO I ZELDA (DŁUGI STREAM) | !Cougar !plan !sociale !dc
[03.11.2024 16:46:53] yellow9ekyt: Siema
[03.11.2024 16:46:59] kom9w: aha
[03.11.2024 16:47:03] yellow9ekyt: Pierwszy
[03.11.2024 16:47:03] moobot: Wpadnij na mój instagram: www.instagram.com/wpatka <3
[03.11.2024 16:47:04] kom9w: myslałem ze dażde odebrac
[03.11.2024 16:47:05] kom9w: ale nie
[03.11.2024 16:47:07] kom9w: sadge
[03.11.2024 16:47:21] yellow9ekyt: Aha
[03.11.2024 16:47:21] viranixxx: hejka
[03.11.2024 16:47:29] zapominarek7: Hejka
[03.11.2024 16:47:33] yellow9ekyt: NotLikeThis NotLikeThis
[03.11.2024 16:47:40] phonkzval: siema
[03.11.2024 16:47:45] yellow9ekyt: @wpatka zaczynaj
[03.11.2024 16:47:47] zapominarek7: @viranixxx Hejka
[03.11.2024 16:47:51] zab0l69: elo
[03.11.2024 16:47:57] viranixxx: @zapominarek7 hejcia
[03.11.2024 16:47:59] emi_lka02: hejcia @zapominarek7 @viranixxx
[03.11.2024 16:48:05] yuqi_1645: hejcia
[03.11.2024 16:48:09] viranixxx: @emi_lka02 hejcia
[03.11.2024 16:48:12] yellow9ekyt: Hejka @streamelements
[03.11.2024 16:48:15] emi_lka02: yo @yuqi_1645
[03.11.2024 16:48:26] yuqi_1645: yo @Emi_lka02
[03.11.2024 16:48:26] emi_lka02: @yuqi_1645 jak po graniu z mundreiem?
[03.11.2024 16:48:37] skryba_wika: hejlo
[03.11.2024 16:48:39] viranixxx: @yuqi_1645 yo
[03.11.2024 16:48:46] yuqi_1645: @viranixxx yo
[03.11.2024 16:48:51] zapominarek7: @Emi_lka02 @yuqi_1645 Hejka
[03.11.2024 16:49:10] moobot: Suby mogą dodawać song requesty za pomocą komendy sr i linku do yt bądź tytułu piosenki. Obecnie leci "Tribbs & Ben Cristovao - Future Champ (Official Music Video)" [ youtu.be/Ykfiu_UqWG4 ] catJAM
[03.11.2024 16:49:25] yuqi_1645: @Emi_lka02 dobrze
[03.11.2024 16:49:29] yuqi_1645: @zapominarek7 Hejka
[03.11.2024 16:49:53] yuqi_1645: !jeb
[03.11.2024 16:49:58] yuqi_1645: aha
[03.11.2024 16:50:06] czarnywilk135: !plan
[03.11.2024 16:50:06] streamelements: @czarnywilk135 Długi stream! O 17:00 Odlotowe Agentki Cybermisja z @nieuczesana i @Snoowee_ (pogramy jakieś 2 h) -> potem Valorek -> po 21:00 gry od Nintendo - Mario vs Donkey Kong i najnowsza Zelda (skończymy dziś streama po północy więc zapraszam do wypoczywania w łożu ze mną)
[03.11.2024 16:50:14] streamelements: WIDZU! SPRAWDŹ NOWEGO TIKTOKA pogg  -> https://www.tiktok.com/@wpatka.ttv/video/7431924495343979798
[03.11.2024 16:50:14] Chatters_online: streamelements,wpatkabot (14/2)
[03.11.2024 16:50:29] kagerosimba: hejcia
[03.11.2024 16:50:30] wpatkabot: Hej karakanie @KageroSimba, dobrze Cię widzieć Heyge
[03.11.2024 16:50:30] moobot: Zapraszamy na discorda Misie <3 https://discord.gg/fhKWdysM8r
[03.11.2024 16:50:42] yuqi_1645: @KageroSimba hejcia
[03.11.2024 16:50:43] wpatkabot: Witaj gigachadzie @yuqi_1645, jak mija dzień? wpatkaHEJKA
[03.11.2024 16:50:49] yuqi_1645: !jeb
[03.11.2024 16:50:50] kagerosimba: @wpatkabot o Ty karakanie
[03.11.2024 16:50:53] viranixxx: @kagerosimba hejka
[03.11.2024 16:50:53] wpatkabot: Witaj czatowniku @viranixxx, dobrze Cię widzieć wpatkaHEJKA
[03.11.2024 16:50:55] yuqi_1645: mhm
[03.11.2024 16:51:00] viranixxx: !jeb
[03.11.2024 16:51:04] viranixxx: aha
[03.11.2024 16:51:05] kagerosimba: @yuqi_1645 @viranixxx hejcia
[03.11.2024 16:51:13] lombakspl: Elo
[03.11.2024 16:51:15] wpatkabot: Witaj widzu @LombaksPL, jak mija dzień? MLADY
[03.11.2024 16:51:15] yuqi_1645: !fmk
[03.11.2024 16:51:16] streamelements: @yuqi_1645 cimcirimci @emi_lka02 🍆, hajta się z @matiseq10v2 💍, całuje @zymaaha1 💋
[03.11.2024 16:51:14] Chatters_online: xxpandziulkaxx,lesny_27,zapominarek7,skryba_wika,chalchalek__,papci071,kagerosimba,marchewka_pl,tangiabot,sasorwow,mikopikooo,nightbot,nadoltochuj,jakubxd,viranixxx,yuqi_1645,spys1u,kochamstopykasix,moobot,sruchatek,yellow9ekyt,czlowiek_widmo69,zab0l69,wpatka,kom9w,pavcio0,mayer666,pokemoncommunitygame,brutall_1,streamelements,petiszk,matiseq10v2,witulek,emi_lka02,lutek151,wpatkabot,zymaaha1,alusiaj123,karo2lajna,finek1234 (34/40)
[03.11.2024 16:51:19] yuqi_1645: huh
[03.11.2024 16:51:21] chalchalek__: elo
[03.11.2024 16:51:21] wpatkabot: Hej czatowniku @chalchalek__, przywitaj się ze wszystkimi witom
[03.11.2024 16:51:23] kagerosimba: !jkj
[03.11.2024 16:51:23] streamelements: @KageroSimba Dziś jesteś guh
[03.11.2024 16:51:23] roadtrip_is_live: hejcia
[03.11.2024 16:51:24] wpatkabot: Hej czatowniku @roadtrip_is_live, jak mija dzień? MMEOWDY
[03.11.2024 16:51:27] yuqi_1645: @chalchalek__ Hejka
[03.11.2024 16:51:30] yuqi_1645: @roadtrip_is_live hejcia
[03.11.2024 16:51:34] kagerosimba: @roadtrip_is_live hejcia idolka
[03.11.2024 16:51:39] chalchalek__: yo @roadtrip_is_live @yuqi_1645
[03.11.2024 16:51:39] roadtrip_is_live: @KageroSimba hejcia idolka i nie wyżywaj się na tym biednym bocie xdd
[03.11.2024 16:51:44] chalchalek__: !sr heavy is the crown
[03.11.2024 16:51:45] moobot: @chalchalek__ Dodałem "Heavy Is The Crown (Live) - Linkin Park" [ youtu.be/9L_ZdETLgzQ ] do playlisty - odtworzę ją za 0 seconds! PogU ?
[03.11.2024 16:51:45] viranixxx: @roadtrip_is_live hejka
[03.11.2024 16:51:47] roadtrip_is_live: @yuqi_1645 #ch
[03.11.2024 16:51:48] strategiczek: witam bardzo serdecznie hi
[03.11.2024 16:51:48] wpatkabot: Cześć gigachadzie @strategiczek, dobrze Cię widzieć hejcia
[03.11.2024 16:51:51] roadtrip_is_live: @chalchalek__ yo
[03.11.2024 16:51:54] roadtrip_is_live: !yu
[03.11.2024 16:51:55] kagerosimba: @roadtrip_is_live on zaczął mad
[03.11.2024 16:52:01] roadtrip_is_live: @yuqi_1645 hejcia
[03.11.2024 16:52:14] chalchalek__: !jkj
[03.11.2024 16:52:14] streamelements: @chalchalek__ Dziś jesteś auh
[03.11.2024 16:52:14] Chatters_online: xxpandziulkaxx,vmaciieg,majusza,zapominarek7,papci071,funtekgame,kagerosimba,marchewka_pl,tangiabot,sasorwow,mikopikooo,nightbot,pgs_ekspert,strategiczek,nadoltochuj,jakubxd,viranixxx,spys1u,kochamstopykasix,yuqi_1645,xinedek,moobot,youngmvckx,czarnywilk135,sruchatek,yellow9ekyt,czlowiek_widmo69,wpatka,kom9w,kugar_lol,tellmenadia,roadtrip_is_live,pavcio0,pokemoncommunitygame,sheva2812,lombakspl,s0n1cz3k,streamelements,michal265a,chalchalek__,matiseq10v2,emi_lka02,lutek151,macius0922,zymaaha1,wpatkabot,blue_blue_blu,karo2lajna,finek1234 (34/49)
[03.11.2024 16:52:19] yuqi_1645: !jkj
[03.11.2024 16:52:19] streamelements: @yuqi_1645 Dziś jesteś zuh
[03.11.2024 16:52:22] strategiczek: !jkj
[03.11.2024 16:52:22] yuqi_1645: zuh
[03.11.2024 16:52:22] streamelements: @strategiczek Dziś jesteś buh
[03.11.2024 16:52:26] zapominarek7: @roadtrip_is_live @KageroSimba @strategiczek @chalchalek__ Hejka
[03.11.2024 16:52:27] wpatkabot: Siema karakanie @zapominarek7, dobrze Cię widzieć Hejka
[03.11.2024 16:52:34] roadtrip_is_live: @KageroSimba ale to nie znaczy, że musisz w to brnąć hihi
[03.11.2024 16:52:35] strategiczek: @zapominarek7 hi
[03.11.2024 16:52:36] madoki__: !game just chatting
[03.11.2024 16:52:36] nightbot: @madoki__ -> The stream game has been updated to: Just Chatting
[03.11.2024 16:52:37] kagerosimba: @zapominarek7 hejcia
[03.11.2024 16:52:40] roadtrip_is_live: @zapominarek7 hejcia
[03.11.2024 16:52:42] yuqi_1645: @madoki__ hejcia
[03.11.2024 16:52:43] emi_lka02: hejcia @roadtrip_is_live @KageroSimba @chalchalek__
[03.11.2024 16:52:44] wpatkabot: Hej gigachadzie @Emi_lka02, fajnie że jesteś hi
[03.11.2024 16:52:45] chalchalek__: hejcia
[03.11.2024 16:52:45] nawi44_: hej
[03.11.2024 16:52:46] yuqi_1645: Hejka
[03.11.2024 16:52:47] wpatkabot: Witaj karakanie @nawi44_, przywitaj się ze wszystkimi hi
[03.11.2024 16:52:47] madoki__: yuqi_1645 hejcia :3
[03.11.2024 16:52:47] wpatkabot: Siema karakanie @madoki__, dobrze Cię widzieć Hejcia
[03.11.2024 16:52:50] kagerosimba: @madoki__ szefie hejcia
[03.11.2024 16:52:50] chalchalek__: Hejcia @madoki__
[03.11.2024 16:52:51] xmang0s: Siema
[03.11.2024 16:52:53] wpatkabot: Siema gigachadzie @xmang0s, fajnie że jesteś wpatkaHEJKA
[03.11.2024 16:52:55] pavcio0: Hejka
[03.11.2024 16:52:55] wpatkabot: Cześć widzu @pavcio0, fajnie że jesteś Heyge
[03.11.2024 16:52:56] madoki__: KageroSimba hejcia :3
[03.11.2024 16:52:57] yellow9ekyt: Siema @wpatka
[03.11.2024 16:52:57] wpatkabot: Cześć czatowniku @yellow9ekyt, przywitaj się ze wszystkimi MMEOWDY
[03.11.2024 16:52:59] tellmenadia: HEJKAA
[03.11.2024 16:52:59] emi_lka02: hejcia @madoki__ owoo
[03.11.2024 16:53:00] wpatkabot: Siema czatowniku @tellmeNadia, dobrze Cię widzieć Hejka
[03.11.2024 16:53:00] madoki__: chalchalek__ hejcia :3
[03.11.2024 16:53:01] finek1234: Heyge  @wa
[03.11.2024 16:53:01] wpatkabot: Witaj karakanie @finek1234, dobrze Cię widzieć MLADY
[03.11.2024 16:53:02] xxpandziulkaxx: hejka
[03.11.2024 16:53:03] wpatkabot: Siema czatowniku @xxpandziulkaxx, jak mija dzień? MLADY
[03.11.2024 16:53:04] hubert18021982: Elo
